_meta,author_id,author_username,channel,channels,content,cryptocurrency_addresses,date,date_archived,date_transformed,detected_language,forwarded_from,forwards,hashtags,id,likes,media,mentions,named_entities,normalized_content,outlinks,platform,platform_id,raw_id,reply_to,scraper,transformer,url,video_duration,video_title,views,duplicates,primary
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","Jižní Dakota

Corona slouží ke zpochybnění všeho od masky po naši historii a tvaru Země....","[]","2023-02-25T15:42:06","2023-02-25T16:08:39.222187","2023-02-25T20:11:41.666643","cs","null",3,"[]",39089854,"null","null","[]","[{""text"":""Jižní Dakota\n\nCorona"",""type"":""PER""},{""text"":""masky"",""type"":""PER""},{""text"":""Země...."",""type"":""MISC""}]","","[]","Telegram","44382",39099216,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44382","null","null",656,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""Jižní Dakota\n\nCorona slouží ke zpochybnění všeho od masky po naši historii a tvaru Země...."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:42:06"",""date_archived"":""2023-02-25T16:08:39.222187"",""date_transformed"":""2023-02-25T20:11:41.666643"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":3,""hashtags"":[],""id"":39089854,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Jižní Dakota\n\nCorona"",""type"":""PER""},{""text"":""masky"",""type"":""PER""},{""text"":""Země...."",""type"":""MISC""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44382"",""raw_id"":39099216,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44382"",""video_duration"":null,""video_title"":null,""views"":656}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","","[]","2023-02-25T15:28:07","2023-02-25T16:08:39.225789","2023-02-25T20:11:31.596171","","null",12,"[]",39089528,"null","null","[]","[]","","[]","Telegram","44381",39099217,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44381","null","null",991,"[]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","VELKÉ ZEMETŘESENÍ V JAPONSKU S M6.1

Těsně u pobřeží Japonska poblíž Hokkaida došlo z hloubky 10 km k masivnímu zemětřesení M6.1, které uvolnilo energii 1,3 ekvivalentu atomové bomby. Zemětřesení se odehrálo daleko od zlomových zón, ale nachází se přímo na Boninském oblouku, který je stejně jako Kermandec nebo Tonga Graben velmi hluboký a reaguje na lávové výrony, které „pracují“ na tamních litosférických deskách. Na pevnině bude zemětřesení cítit spíše mírně, ale koneckonců v okruhu 100 km kolem epicentra žije téměř 150 000 lidí, pro které to mohlo být trochu otřesené! 74 km daleko se nachází sopka Mashu, která naposledy vybuchla před více než 1000 lety.","[]","2023-02-25T15:28:06","2023-02-25T16:08:39.229753","2023-02-25T20:11:31.572295","cs","null",12,"[]",39089527,"null","null","[]","[{""text"":""VELKÉ ZEMETŘESENÍ V JAPONSKU S M6.1\n\nTěsně"",""type"":""MISC""},{""text"":""Japonska"",""type"":""LOC""},{""text"":""Hokkaida"",""type"":""PER""},{""text"":""Zemětřesení"",""type"":""LOC""},{""text"":""Boninském"",""type"":""LOC""},{""text"":""Kermandec"",""type"":""LOC""},{""text"":""Tonga"",""type"":""LOC""},{""text"":""koneckonců v"",""type"":""PER""},{""text"":""žije"",""type"":""LOC""},{""text"":""Mashu"",""type"":""ORG""}]","","[]","Telegram","44380",39099218,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44380","null","null",961,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""VELKÉ ZEMETŘESENÍ V JAPONSKU S M6.1\n\nTěsně u pobřeží Japonska poblíž Hokkaida došlo z hloubky 10 km k masivnímu zemětřesení M6.1, které uvolnilo energii 1,3 ekvivalentu atomové bomby. Zemětřesení se odehrálo daleko od zlomových zón, ale nachází se přímo na Boninském oblouku, který je stejně jako Kermandec nebo Tonga Graben velmi hluboký a reaguje na lávové výrony, které „pracují“ na tamních litosférických deskách. Na pevnině bude zemětřesení cítit spíše mírně, ale koneckonců v okruhu 100 km kolem epicentra žije téměř 150 000 lidí, pro které to mohlo být trochu otřesené! 74 km daleko se nachází sopka Mashu, která naposledy vybuchla před více než 1000 lety."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:28:06"",""date_archived"":""2023-02-25T16:08:39.229753"",""date_transformed"":""2023-02-25T20:11:31.572295"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":12,""hashtags"":[],""id"":39089527,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""VELKÉ ZEMETŘESENÍ V JAPONSKU S M6.1\n\nTěsně"",""type"":""MISC""},{""text"":""Japonska"",""type"":""LOC""},{""text"":""Hokkaida"",""type"":""PER""},{""text"":""Zemětřesení"",""type"":""LOC""},{""text"":""Boninském"",""type"":""LOC""},{""text"":""Kermandec"",""type"":""LOC""},{""text"":""Tonga"",""type"":""LOC""},{""text"":""koneckonců v"",""type"":""PER""},{""text"":""žije"",""type"":""LOC""},{""text"":""Mashu"",""type"":""ORG""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44380"",""raw_id"":39099218,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44380"",""video_duration"":null,""video_title"":null,""views"":961}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","Tesla cívka z 19. století. Umožňuje bezdrátový přenos elektřiny.","[]","2023-02-25T15:24:54","2023-02-25T16:08:39.233666","2023-02-25T20:11:29.892925","cs","null",22,"[]",39089453,"null","null","[]","[{""text"":""Tesla"",""type"":""PER""}]","","[]","Telegram","44379",39099219,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44379","null","null",992,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""Tesla cívka z 19. století. Umožňuje bezdrátový přenos elektřiny."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:24:54"",""date_archived"":""2023-02-25T16:08:39.233666"",""date_transformed"":""2023-02-25T20:11:29.892925"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":22,""hashtags"":[],""id"":39089453,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Tesla"",""type"":""PER""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44379"",""raw_id"":39099219,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44379"",""video_duration"":null,""video_title"":null,""views"":992}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","","[]","2023-02-25T15:24:03","2023-02-25T16:08:39.237361","2023-02-25T20:11:29.483316","","null",1,"[]",39089437,"null","null","[]","[]","","[]","Telegram","44378",39099220,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44378","null","null",961,"[]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","","[]","2023-02-25T15:24:02","2023-02-25T16:08:39.241177","2023-02-25T20:11:29.466389","","null",3,"[]",39089435,"null","null","[]","[]","","[]","Telegram","44377",39099221,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44377","null","null",960,"[]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","Staré video, ale stále aktuální... stále si toto SVINSTVO můžete koupit.
Každý ji zná a každý ji jistě vyzkoušel a možná ji pijete dodnes?

Podívejte se, co se stane, když uvaříte Coca Colu!

Opravdu něco takového ve svém těle chcete?","[]","2023-02-25T15:24:01","2023-02-25T16:08:39.244841","2023-02-25T20:11:29.449021","cs","null",47,"[]",39089434,"null","null","[]","[{""text"":""Staré"",""type"":""LOC""},{""text"":""SVINSTVO"",""type"":""ORG""},{""text"":""Podívejte"",""type"":""LOC""},{""text"":""Coca Colu!\n\nOpravdu"",""type"":""MISC""}]","","[]","Telegram","44376",39099222,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44376","null","null",963,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""Staré video, ale stále aktuální... stále si toto SVINSTVO můžete koupit.\nKaždý ji zná a každý ji jistě vyzkoušel a možná ji pijete dodnes?\n\nPodívejte se, co se stane, když uvaříte Coca Colu!\n\nOpravdu něco takového ve svém těle chcete?"",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:24:01"",""date_archived"":""2023-02-25T16:08:39.244841"",""date_transformed"":""2023-02-25T20:11:29.449021"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":47,""hashtags"":[],""id"":39089434,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Staré"",""type"":""LOC""},{""text"":""SVINSTVO"",""type"":""ORG""},{""text"":""Podívejte"",""type"":""LOC""},{""text"":""Coca Colu!\n\nOpravdu"",""type"":""MISC""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44376"",""raw_id"":39099222,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44376"",""video_duration"":null,""video_title"":null,""views"":963}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","V roce 1998 tento muž Stanley Meyer postavil auto na vodní pohon a poté záhadně zemřel.
Zajímalo by mě, co by se mohlo stát, kdyby tyto vynálezy nebyly potlačeny, ale bohužel velké ropné společnosti vědí, že pak není na čem vydělat.","[]","2023-02-25T15:23:23","2023-02-25T16:08:39.248409","2023-02-25T20:11:29.199457","cs","null",24,"[]",39089426,"null","null","[]","[{""text"":""Stanley Meyer"",""type"":""PER""}]","","[]","Telegram","44375",39099223,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44375","null","null",994,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""V roce 1998 tento muž Stanley Meyer postavil auto na vodní pohon a poté záhadně zemřel.\nZajímalo by mě, co by se mohlo stát, kdyby tyto vynálezy nebyly potlačeny, ale bohužel velké ropné společnosti vědí, že pak není na čem vydělat."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:23:23"",""date_archived"":""2023-02-25T16:08:39.248409"",""date_transformed"":""2023-02-25T20:11:29.199457"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":24,""hashtags"":[],""id"":39089426,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Stanley Meyer"",""type"":""PER""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44375"",""raw_id"":39099223,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44375"",""video_duration"":null,""video_title"":null,""views"":994}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","V  Kyjevě hoří závod chemického průmyslu. O obětech zatím nejsou žádné informace.‌‌","[]","2023-02-25T15:03:47","2023-02-25T16:08:39.251769","2023-02-25T20:11:15.425854","cs","null",13,"[]",39088942,"null","null","[]","[]","","[]","Telegram","44374",39099224,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44374","null","null",1329,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""V  Kyjevě hoří závod chemického průmyslu. O obětech zatím nejsou žádné informace.‌‌"",""cryptocurrency_addresses"":[],""date"":""2023-02-25T15:03:47"",""date_archived"":""2023-02-25T16:08:39.251769"",""date_transformed"":""2023-02-25T20:11:15.425854"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":13,""hashtags"":[],""id"":39088942,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44374"",""raw_id"":39099224,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44374"",""video_duration"":null,""video_title"":null,""views"":1329}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","""Drazí lidé, svět se bude třást před bouří, která má přijít. Všechny národy budou žasnout nad odhalením. Nikdy neztrácejte víru, protože to nejlepší teprve přijde. Víra je mocnější než vláda a nic není mocnější než Bůh!""

Citát: Donald Trump","[]","2023-02-25T14:59:58","2023-02-25T16:08:39.255306","2023-02-25T20:11:12.275955","cs","null",33,"[]",39088837,"null","null","[]","[{""text"":""Všechny"",""type"":""PER""},{""text"":""Bůh!"",""type"":""MISC""},{""text"":""Donald Trump"",""type"":""PER""}]","","[]","Telegram","44373",39099225,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44373","null","null",1422,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""\""Drazí lidé, svět se bude třást před bouří, která má přijít. Všechny národy budou žasnout nad odhalením. Nikdy neztrácejte víru, protože to nejlepší teprve přijde. Víra je mocnější než vláda a nic není mocnější než Bůh!\""\n\nCitát: Donald Trump"",""cryptocurrency_addresses"":[],""date"":""2023-02-25T14:59:58"",""date_archived"":""2023-02-25T16:08:39.255306"",""date_transformed"":""2023-02-25T20:11:12.275955"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":33,""hashtags"":[],""id"":39088837,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Všechny"",""type"":""PER""},{""text"":""Bůh!"",""type"":""MISC""},{""text"":""Donald Trump"",""type"":""PER""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44373"",""raw_id"":39099225,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44373"",""video_duration"":null,""video_title"":null,""views"":1422}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","Ruský prezident Vladimir Putin v úterý ve svém projevu k národu kritizoval další nedůslednost v postupu Západu.

""Bráníme lidské životy a naši společnou vlast, zatímco Západ usiluje o neomezenou moc. Na podporu a vyzbrojování kyjevského režimu už utratil přes 150 miliard dolarů. Pro představu: podle Organizace pro hospodářskou spolupráci a rozvoj,"" uvedl. země G7 přidělily nejchudším zemím světa na období 2020 až 2021 kolem 60 miliard dolarů. Je to jasné? Na válku utratily 150 miliard dolarů, zatímco nejchudším zemím přidělily 60 miliard dolarů, ačkoli předstírají, že se o ně starají po celou tu dobu .","[]","2023-02-25T14:58:52","2023-02-25T16:08:39.25899","2023-02-25T20:11:11.579186","cs","null",11,"[]",39088814,"null","null","[]","[{""text"":""Vladimir Putin"",""type"":""PER""},{""text"":""v postupu Západu.\n\n\""Bráníme lidské"",""type"":""MISC""},{""text"":""Západ"",""type"":""MISC""},{""text"":""Organizace"",""type"":""PER""},{""text"":""G7"",""type"":""ORG""}]","","[]","Telegram","44372",39099226,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44372","null","null",1361,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""Ruský prezident Vladimir Putin v úterý ve svém projevu k národu kritizoval další nedůslednost v postupu Západu.\n\n\""Bráníme lidské životy a naši společnou vlast, zatímco Západ usiluje o neomezenou moc. Na podporu a vyzbrojování kyjevského režimu už utratil přes 150 miliard dolarů. Pro představu: podle Organizace pro hospodářskou spolupráci a rozvoj,\"" uvedl. země G7 přidělily nejchudším zemím světa na období 2020 až 2021 kolem 60 miliard dolarů. Je to jasné? Na válku utratily 150 miliard dolarů, zatímco nejchudším zemím přidělily 60 miliard dolarů, ačkoli předstírají, že se o ně starají po celou tu dobu ."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T14:58:52"",""date_archived"":""2023-02-25T16:08:39.25899"",""date_transformed"":""2023-02-25T20:11:11.579186"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":11,""hashtags"":[],""id"":39088814,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""Vladimir Putin"",""type"":""PER""},{""text"":""v postupu Západu.\n\n\""Bráníme lidské"",""type"":""MISC""},{""text"":""Západ"",""type"":""MISC""},{""text"":""Organizace"",""type"":""PER""},{""text"":""G7"",""type"":""ORG""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44372"",""raw_id"":39099226,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44372"",""video_duration"":null,""video_title"":null,""views"":1361}]",TRUE
"{""channels"":{""id"":[56]}}","1586239095","absurdnisvet",56,"{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""}","🔥Plukovník: Válka na Ukrajině je pro NATO „katastrofa“: „Rozpadne se

Pokud Ukrajina vstoupí do NATO, Rusko by mohlo být napadeno přímo. Rusko to nedovolí, řekl GB News plukovník ve výslužbě Douglas Macgregor. Rusové by neměli jinou možnost, než bojovat až do konce, dodal.

„Rusko bude bojovat až do hořkého konce, k polským hranicím,“ předpovídá plk. ""A pokud budeme pokračovat v boji z Polska, Polsko se stane součástí války.""

👉 ""Pro NATO je to katastrofa,"" zdůraznil. „NATO to nepřežije a rozpadne se. To se již děje v zákulisí. A Německo je přesně uprostřed.

Němci, stejně jako většina ostatních Evropanů, absolutně nečekají na válku s Ruskem.","[]","2023-02-25T14:44:38","2023-02-25T16:08:39.26314","2023-02-25T20:11:04.082474","cs","null",14,"[]",39088555,"null","null","[]","[{""text"":""🔥Plukovník: Válka na Ukrajině"",""type"":""MISC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""Rozpadne"",""type"":""LOC""},{""text"":""Pokud Ukrajina"",""type"":""LOC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""GB News"",""type"":""ORG""},{""text"":""Douglas Macgregor"",""type"":""PER""},{""text"":""Rusové"",""type"":""PER""},{""text"":""Polska"",""type"":""LOC""},{""text"":""Polsko"",""type"":""LOC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""NATO"",""type"":""ORG""},{""text"":""Německo"",""type"":""LOC""}]","","[]","Telegram","44371",39099227,"null","TelegramTelethonScraper 0.0.4","TelegramTelethonTransformer 0.0.3","https://t.me/absurdnisvet/44371","null","null",1520,"[{""_meta"":{""channels"":{""id"":[56]}},""author_id"":""1586239095"",""author_username"":""absurdnisvet"",""channel"":56,""channels"":{""category"":""conspiracy"",""country"":[""CZ"",""SK""],""source"":""researcher""},""content"":""🔥Plukovník: Válka na Ukrajině je pro NATO „katastrofa“: „Rozpadne se\n\nPokud Ukrajina vstoupí do NATO, Rusko by mohlo být napadeno přímo. Rusko to nedovolí, řekl GB News plukovník ve výslužbě Douglas Macgregor. Rusové by neměli jinou možnost, než bojovat až do konce, dodal.\n\n„Rusko bude bojovat až do hořkého konce, k polským hranicím,“ předpovídá plk. \""A pokud budeme pokračovat v boji z Polska, Polsko se stane součástí války.\""\n\n👉 \""Pro NATO je to katastrofa,\"" zdůraznil. „NATO to nepřežije a rozpadne se. To se již děje v zákulisí. A Německo je přesně uprostřed.\n\nNěmci, stejně jako většina ostatních Evropanů, absolutně nečekají na válku s Ruskem."",""cryptocurrency_addresses"":[],""date"":""2023-02-25T14:44:38"",""date_archived"":""2023-02-25T16:08:39.26314"",""date_transformed"":""2023-02-25T20:11:04.082474"",""detected_language"":""cs"",""forwarded_from"":null,""forwards"":14,""hashtags"":[],""id"":39088555,""likes"":null,""media"":null,""mentions"":[],""named_entities"":[{""text"":""🔥Plukovník: Válka na Ukrajině"",""type"":""MISC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""Rozpadne"",""type"":""LOC""},{""text"":""Pokud Ukrajina"",""type"":""LOC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""GB News"",""type"":""ORG""},{""text"":""Douglas Macgregor"",""type"":""PER""},{""text"":""Rusové"",""type"":""PER""},{""text"":""Polska"",""type"":""LOC""},{""text"":""Polsko"",""type"":""LOC""},{""text"":""NATO"",""type"":""ORG""},{""text"":""NATO"",""type"":""ORG""},{""text"":""Německo"",""type"":""LOC""}],""normalized_content"":"""",""outlinks"":[],""platform"":""Telegram"",""platform_id"":""44371"",""raw_id"":39099227,""reply_to"":null,""scraper"":""TelegramTelethonScraper 0.0.4"",""transformer"":""TelegramTelethonTransformer 0.0.3"",""url"":""https://t.me/absurdnisvet/44371"",""video_duration"":null,""video_title"":null,""views"":1520}]",TRUE
